"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"845365430","604","5393","7700","410075610085000","97","19","2016","47","2016-W47","2016-11-21","2016-11-27","75-84",
"832462074","655","5393","7700","410085799999000","97","19","2016","47","2016-W47","2016-11-21","2016-11-27","85 a více",
"832462253","2084","5393",,,"97","19","2016","47","2016-W47","2016-11-21","2016-11-27","celkem",
"832460159","6","5393","7700","400000610015000","97","19","2016","48","2016-W48","2016-11-28","2016-12-04","0-14",
"832460640","30","5393","7700","410015610040000","97","19","2016","48","2016-W48","2016-11-28","2016-12-04","15-39",
"832461121","359","5393","7700","410040610065000","97","19","2016","48","2016-W48","2016-11-28","2016-12-04","40-64",
"845364925","491","5393","7700","410065610075000","97","19","2016","48","2016-W48","2016-11-28","2016-12-04","65-74",
"845365439","600","5393","7700","410075610085000","97","19","2016","48","2016-W48","2016-11-28","2016-12-04","75-84",
"832462083","639","5393","7700","410085799999000","97","19","2016","48","2016-W48","2016-11-28","2016-12-04","85 a více",
"832462444","2125","5393",,,"97","19","2016","48","2016-W48","2016-11-28","2016-12-04","celkem",
"832460168","11","5393","7700","400000610015000","97","19","2016","49","2016-W49","2016-12-05","2016-12-11","0-14",
"832460649","36","5393","7700","410015610040000","97","19","2016","49","2016-W49","2016-12-05","2016-12-11","15-39",
"832461130","351","5393","7700","410040610065000","97","19","2016","49","2016-W49","2016-12-05","2016-12-11","40-64",
"845364931","537","5393","7700","410065610075000","97","19","2016","49","2016-W49","2016-12-05","2016-12-11","65-74",
"845365448","595","5393","7700","410075610085000","97","19","2016","49","2016-W49","2016-12-05","2016-12-11","75-84",
"832462092","670","5393","7700","410085799999000","97","19","2016","49","2016-W49","2016-12-05","2016-12-11","85 a více",
"832462493","2200","5393",,,"97","19","2016","49","2016-W49","2016-12-05","2016-12-11","celkem",
"832460177","10","5393","7700","400000610015000","97","19","2016","50","2016-W50","2016-12-12","2016-12-18","0-14",
"832460658","34","5393","7700","410015610040000","97","19","2016","50","2016-W50","2016-12-12","2016-12-18","15-39",
"832461139","333","5393","7700","410040610065000","97","19","2016","50","2016-W50","2016-12-12","2016-12-18","40-64",
"845364943","520","5393","7700","410065610075000","97","19","2016","50","2016-W50","2016-12-12","2016-12-18","65-74",
"845365457","653","5393","7700","410075610085000","97","19","2016","50","2016-W50","2016-12-12","2016-12-18","75-84",
"832462101","654","5393","7700","410085799999000","97","19","2016","50","2016-W50","2016-12-12","2016-12-18","85 a více",
"832462349","2204","5393",,,"97","19","2016","50","2016-W50","2016-12-12","2016-12-18","celkem",
"832460186","8","5393","7700","400000610015000","97","19","2016","51","2016-W51","2016-12-19","2016-12-25","0-14",
"832460667","18","5393","7700","410015610040000","97","19","2016","51","2016-W51","2016-12-19","2016-12-25","15-39",
"832461148","377","5393","7700","410040610065000","97","19","2016","51","2016-W51","2016-12-19","2016-12-25","40-64",
"845364952","573","5393","7700","410065610075000","97","19","2016","51","2016-W51","2016-12-19","2016-12-25","65-74",
"845365466","710","5393","7700","410075610085000","97","19","2016","51","2016-W51","2016-12-19","2016-12-25","75-84",
"832462110","749","5393","7700","410085799999000","97","19","2016","51","2016-W51","2016-12-19","2016-12-25","85 a více",
"832462546","2435","5393",,,"97","19","2016","51","2016-W51","2016-12-19","2016-12-25","celkem",
"832460195","8","5393","7700","400000610015000","97","19","2016","52","2016-W52","2016-12-26","2017-01-01","0-14",
"832460676","46","5393","7700","410015610040000","97","19","2016","52","2016-W52","2016-12-26","2017-01-01","15-39",
"832461157","351","5393","7700","410040610065000","97","19","2016","52","2016-W52","2016-12-26","2017-01-01","40-64",
"845364961","633","5393","7700","410065610075000","97","19","2016","52","2016-W52","2016-12-26","2017-01-01","65-74",
"845365475","730","5393","7700","410075610085000","97","19","2016","52","2016-W52","2016-12-26","2017-01-01","75-84",
"832462119","852","5393","7700","410085799999000","97","19","2016","52","2016-W52","2016-12-26","2017-01-01","85 a více",
"832462188","2620","5393",,,"97","19","2016","52","2016-W52","2016-12-26","2017-01-01","celkem",
"832459725","12","5393","7700","400000610015000","97","19","2017","01","2017-W01","2017-01-02","2017-01-08","0-14",
"832460206","51","5393","7700","410015610040000","97","19","2017","01","2017-W01","2017-01-02","2017-01-08","15-39",
"832460687","397","5393","7700","410040610065000","97","19","2017","01","2017-W01","2017-01-02","2017-01-08","40-64",
"845364458","638","5393","7700","410065610075000","97","19","2017","01","2017-W01","2017-01-02","2017-01-08","65-74",
"845364972","791","5393","7700","410075610085000","97","19","2017","01","2017-W01","2017-01-02","2017-01-08","75-84",
"832461649","874","5393","7700","410085799999000","97","19","2017","01","2017-W01","2017-01-02","2017-01-08","85 a více",
"832462505","2763","5393",,,"97","19","2017","01","2017-W01","2017-01-02","2017-01-08","celkem",
"832459735","6","5393","7700","400000610015000","97","19","2017","02","2017-W02","2017-01-09","2017-01-15","0-14",
"832460216","39","5393","7700","410015610040000","97","19","2017","02","2017-W02","2017-01-09","2017-01-15","15-39",
"832460697","420","5393","7700","410040610065000","97","19","2017","02","2017-W02","2017-01-09","2017-01-15","40-64",
"845364468","622","5393","7700","410065610075000","97","19","2017","02","2017-W02","2017-01-09","2017-01-15","65-74",
"845364982","781","5393","7700","410075610085000","97","19","2017","02","2017-W02","2017-01-09","2017-01-15","75-84",
"832461659","943","5393","7700","410085799999000","97","19","2017","02","2017-W02","2017-01-09","2017-01-15","85 a více",
"832462548","2811","5393",,,"97","19","2017","02","2017-W02","2017-01-09","2017-01-15","celkem",
"832459745","11","5393","7700","400000610015000","97","19","2017","03","2017-W03","2017-01-16","2017-01-22","0-14",
"832460226","43","5393","7700","410015610040000","97","19","2017","03","2017-W03","2017-01-16","2017-01-22","15-39",
"832460707","416","5393","7700","410040610065000","97","19","2017","03","2017-W03","2017-01-16","2017-01-22","40-64",
"845364478","609","5393","7700","410065610075000","97","19","2017","03","2017-W03","2017-01-16","2017-01-22","65-74",
"845364992","851","5393","7700","410075610085000","97","19","2017","03","2017-W03","2017-01-16","2017-01-22","75-84",
"832461669","903","5393","7700","410085799999000","97","19","2017","03","2017-W03","2017-01-16","2017-01-22","85 a více",
"832462364","2833","5393",,,"97","19","2017","03","2017-W03","2017-01-16","2017-01-22","celkem",
"832459755","7","5393","7700","400000610015000","97","19","2017","04","2017-W04","2017-01-23","2017-01-29","0-14",
"832460236","34","5393","7700","410015610040000","97","19","2017","04","2017-W04","2017-01-23","2017-01-29","15-39",
"832460717","401","5393","7700","410040610065000","97","19","2017","04","2017-W04","2017-01-23","2017-01-29","40-64",
"845364488","594","5393","7700","410065610075000","97","19","2017","04","2017-W04","2017-01-23","2017-01-29","65-74",
"845365002","824","5393","7700","410075610085000","97","19","2017","04","2017-W04","2017-01-23","2017-01-29","75-84",
"832461679","901","5393","7700","410085799999000","97","19","2017","04","2017-W04","2017-01-23","2017-01-29","85 a více",
"832462294","2761","5393",,,"97","19","2017","04","2017-W04","2017-01-23","2017-01-29","celkem",
"832459766","9","5393","7700","400000610015000","97","19","2017","05","2017-W05","2017-01-30","2017-02-05","0-14",
"832460246","33","5393","7700","410015610040000","97","19","2017","05","2017-W05","2017-01-30","2017-02-05","15-39",
"832460727","348","5393","7700","410040610065000","97","19","2017","05","2017-W05","2017-01-30","2017-02-05","40-64",
"845364498","561","5393","7700","410065610075000","97","19","2017","05","2017-W05","2017-01-30","2017-02-05","65-74",
"845365012","775","5393","7700","410075610085000","97","19","2017","05","2017-W05","2017-01-30","2017-02-05","75-84",
"832461689","872","5393","7700","410085799999000","97","19","2017","05","2017-W05","2017-01-30","2017-02-05","85 a více",
"832462601","2598","5393",,,"97","19","2017","05","2017-W05","2017-01-30","2017-02-05","celkem",
"832459775","9","5393","7700","400000610015000","97","19","2017","06","2017-W06","2017-02-06","2017-02-12","0-14",
"832460256","42","5393","7700","410015610040000","97","19","2017","06","2017-W06","2017-02-06","2017-02-12","15-39",
"832460737","381","5393","7700","410040610065000","97","19","2017","06","2017-W06","2017-02-06","2017-02-12","40-64",
"845364508","606","5393","7700","410065610075000","97","19","2017","06","2017-W06","2017-02-06","2017-02-12","65-74",
"845365022","711","5393","7700","410075610085000","97","19","2017","06","2017-W06","2017-02-06","2017-02-12","75-84",
"832461699","891","5393","7700","410085799999000","97","19","2017","06","2017-W06","2017-02-06","2017-02-12","85 a více",
"832462318","2640","5393",,,"97","19","2017","06","2017-W06","2017-02-06","2017-02-12","celkem",
"832459785","8","5393","7700","400000610015000","97","19","2017","07","2017-W07","2017-02-13","2017-02-19","0-14",
"832460266","30","5393","7700","410015610040000","97","19","2017","07","2017-W07","2017-02-13","2017-02-19","15-39",
"832460747","373","5393","7700","410040610065000","97","19","2017","07","2017-W07","2017-02-13","2017-02-19","40-64",
"845364518","555","5393","7700","410065610075000","97","19","2017","07","2017-W07","2017-02-13","2017-02-19","65-74",
"845365032","684","5393","7700","410075610085000","97","19","2017","07","2017-W07","2017-02-13","2017-02-19","75-84",
"832461709","842","5393","7700","410085799999000","97","19","2017","07","2017-W07","2017-02-13","2017-02-19","85 a více",
"832462430","2492","5393",,,"97","19","2017","07","2017-W07","2017-02-13","2017-02-19","celkem",
"832459795","9","5393","7700","400000610015000","97","19","2017","08","2017-W08","2017-02-20","2017-02-26","0-14",
"832460276","35","5393","7700","410015610040000","97","19","2017","08","2017-W08","2017-02-20","2017-02-26","15-39",
"832460757","322","5393","7700","410040610065000","97","19","2017","08","2017-W08","2017-02-20","2017-02-26","40-64",
"845364528","582","5393","7700","410065610075000","97","19","2017","08","2017-W08","2017-02-20","2017-02-26","65-74",
"845365042","639","5393","7700","410075610085000","97","19","2017","08","2017-W08","2017-02-20","2017-02-26","75-84",
"832461719","770","5393","7700","410085799999000","97","19","2017","08","2017-W08","2017-02-20","2017-02-26","85 a více",
"832462325","2357","5393",,,"97","19","2017","08","2017-W08","2017-02-20","2017-02-26","celkem",
"832459805","9","5393","7700","400000610015000","97","19","2017","09","2017-W09","2017-02-27","2017-03-05","0-14",
"832460286","34","5393","7700","410015610040000","97","19","2017","09","2017-W09","2017-02-27","2017-03-05","15-39",
"832460767","367","5393","7700","410040610065000","97","19","2017","09","2017-W09","2017-02-27","2017-03-05","40-64",
"845364538","576","5393","7700","410065610075000","97","19","2017","09","2017-W09","2017-02-27","2017-03-05","65-74",
"845365052","649","5393","7700","410075610085000","97","19","2017","09","2017-W09","2017-02-27","2017-03-05","75-84",
"832461729","718","5393","7700","410085799999000","97","19","2017","09","2017-W09","2017-02-27","2017-03-05","85 a více",
"832462571","2353","5393",,,"97","19","2017","09","2017-W09","2017-02-27","2017-03-05","celkem",
"832459815","8","5393","7700","400000610015000","97","19","2017","10","2017-W10","2017-03-06","2017-03-12","0-14",
"832460296","32","5393","7700","410015610040000","97","19","2017","10","2017-W10","2017-03-06","2017-03-12","15-39",
"832460777","318","5393","7700","410040610065000","97","19","2017","10","2017-W10","2017-03-06","2017-03-12","40-64",
"845364548","532","5393","7700","410065610075000","97","19","2017","10","2017-W10","2017-03-06","2017-03-12","65-74",
"845365062","655","5393","7700","410075610085000","97","19","2017","10","2017-W10","2017-03-06","2017-03-12","75-84",
"832461739","680","5393","7700","410085799999000","97","19","2017","10","2017-W10","2017-03-06","2017-03-12","85 a více",
"832462297","2225","5393",,,"97","19","2017","10","2017-W10","2017-03-06","2017-03-12","celkem",
"832459826","6","5393","7700","400000610015000","97","19","2017","11","2017-W11","2017-03-13","2017-03-19","0-14",
"832460306","38","5393","7700","410015610040000","97","19","2017","11","2017-W11","2017-03-13","2017-03-19","15-39",
"832460787","343","5393","7700","410040610065000","97","19","2017","11","2017-W11","2017-03-13","2017-03-19","40-64",
"845364558","505","5393","7700","410065610075000","97","19","2017","11","2017-W11","2017-03-13","2017-03-19","65-74",
"845365072","606","5393","7700","410075610085000","97","19","2017","11","2017-W11","2017-03-13","2017-03-19","75-84",
"832461749","666","5393","7700","410085799999000","97","19","2017","11","2017-W11","2017-03-13","2017-03-19","85 a více",
"832462303","2164","5393",,,"97","19","2017","11","2017-W11","2017-03-13","2017-03-19","celkem",
"832459835","4","5393","7700","400000610015000","97","19","2017","12","2017-W12","2017-03-20","2017-03-26","0-14",
"832460316","30","5393","7700","410015610040000","97","19","2017","12","2017-W12","2017-03-20","2017-03-26","15-39",
"832460797","358","5393","7700","410040610065000","97","19","2017","12","2017-W12","2017-03-20","2017-03-26","40-64",
"845364569","497","5393","7700","410065610075000","97","19","2017","12","2017-W12","2017-03-20","2017-03-26","65-74",
"845365082","586","5393","7700","410075610085000","97","19","2017","12","2017-W12","2017-03-20","2017-03-26","75-84",
"832461759","628","5393","7700","410085799999000","97","19","2017","12","2017-W12","2017-03-20","2017-03-26","85 a více",
"832462480","2103","5393",,,"97","19","2017","12","2017-W12","2017-03-20","2017-03-26","celkem",
"832459845","7","5393","7700","400000610015000","97","19","2017","13","2017-W13","2017-03-27","2017-04-02","0-14",
"832460326","42","5393","7700","410015610040000","97","19","2017","13","2017-W13","2017-03-27","2017-04-02","15-39",
"832460807","316","5393","7700","410040610065000","97","19","2017","13","2017-W13","2017-03-27","2017-04-02","40-64",
"845364578","512","5393","7700","410065610075000","97","19","2017","13","2017-W13","2017-03-27","2017-04-02","65-74",
